Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pd_bus21,Qd_bus21,Pd_bus22,Qd_bus22,Pd_bus23,Qd_bus23,Pd_bus24,Qd_bus24,Pd_bus25,Qd_bus25,Pd_bus26,Qd_bus26,Pd_bus27,Qd_bus27,Pd_bus28,Qd_bus28,Pd_bus29,Qd_bus29,Pd_bus30,Qd_bus30,Pd_bus31,Qd_bus31,Pd_bus32,Qd_bus32,Pd_bus33,Qd_bus33,Pd_bus34,Qd_bus34,Pd_bus35,Qd_bus35,Pd_bus36,Qd_bus36,Pd_bus37,Qd_bus37,Pd_bus38,Qd_bus38,Pd_bus39,Qd_bus39,Pg_gen1,Qg_gen1,Pg_gen2,Qg_gen2,Pg_gen3,Qg_gen3,Pg_gen4,Qg_gen4,Pg_gen5,Qg_gen5,Pg_gen6,Qg_gen6,Pg_gen7,Qg_gen7,Pg_gen8,Qg_gen8,Pg_gen9,Qg_gen9,Pg_gen10,Qg_gen10
101.8445042,45.55529932,0,0,328.7985245,2.685993372,505.0238587,206.5705168,0,0,0,0,240.3997876,85.03474509,525.1201135,181.8634237,6.201718515,-74.97765477,0,0,0,0,9.243828818,97.44064482,0,0,0,0,293.8384474,162.8160617,370.5548032,33.33314843,0,0,171.2807743,31.77810683,0,0,665.2197873,107.3002669,252.531757,118.0332073,0,0,230.3840441,80.80871964,301.0402985,-87.92120173,211.3296029,50.30421326,133.58204,15.32302502,257.2913201,78.36367332,218.4868647,27.77842121,311.7061986,30.91309498,0,0,8.917467501,4.896494894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172.724243,236.6339968,250,172.4679548,740.6012507,252.4750527,650,226.7502738,632,117.2732954,508,172.2849125,650,219.8027201,560,104.6645575,540,3.13459026,830,26.67902663,1000,80.67742532
90.35664242,44.41742938,0,0,362.1088719,2.707630229,512.6728571,173.9327437,0,0,0,0,237.5041786,81.67704784,521.0989817,167.2800208,6.794055637,-71.55022385,0,0,0,0,8.5729539,91.8113444,0,0,0,0,305.9662178,140.4378267,329.5857876,32.80909123,0,0,176.1998523,28.71978208,0,0,689.2970008,97.45731813,279.8717382,126.5823108,0,0,276.3959155,96.63982725,352.4886558,-98.93726769,226.6478819,49.67003456,158.9689518,15.57666249,322.2297968,85.42800995,235.9078969,28.33865403,307.3905092,28.39587259,0,0,9.664498454,4.44823039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.341401,260.849103,250,156.3991751,858.1168173,265.1030945,650,212.4288867,632,107.8843309,508,164.3336584,650,217.190775,560,105.4020306,540,7.753347761,830,27.8974503,1000,77.08834015
110.9366882,50.12252939,0,0,353.1835215,2.208006018,503.4474261,207.6615274,0,0,0,0,229.5545933,81.27779274,586.87262,173.0739585,6.70170541,-73.89803969,0,0,0,0,7.880163293,93.05457874,0,0,0,0,357.81351,161.1316008,347.7256518,29.4114553,0,0,159.0850599,28.02941458,0,0,634.9412695,108.4595971,259.3557444,119.0861472,0,0,240.0885713,92.4577969,287.2194249,-95.69046556,207.3495307,52.81794346,145.6101842,17.23844141,305.6937444,85.225552,190.6570976,29.91682275,299.3434546,25.9222283,0,0,8.433695895,4.910891734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.011143,245.1038679,250,174.4786559,759.8061462,254.3082976,650,224.595316,632,118.1141304,508,172.2264201,650,223.7974708,560,108.5516997,540,6.541585553,830,28.76515856,1000,83.20537721
98.88422928,46.36696991,0,0,299.0572791,2.188509297,465.8770484,169.3367805,0,0,0,0,241.1717495,80.3546487,510.3722776,171.1596322,5.924106937,-68.3396196,0,0,0,0,9.329166999,91.05959171,0,0,0,0,360.4015856,144.8159293,353.723456,32.11049143,0,0,142.9709113,33.9713301,0,0,780.1944346,97.32480878,312.3972856,110.5229209,0,0,230.3935689,96.03240459,297.3824839,-98.39492872,228.1577112,43.77367431,139.8995558,16.24610717,294.2551017,84.69924804,186.0320164,27.57372413,255.1504412,29.38849653,0,0,9.849038366,5.281234201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120.071563,271.3321426,250,160.126704,765.2641953,236.7322782,650,204.2623798,632,106.1614878,508,166.8636832,650,211.145778,560,101.9184117,540,-1.423121058,830,26.99816603,1000,98.92805257
104.0834025,40.34236516,0,0,361.3836109,2.284612519,502.5402058,199.1454689,0,0,0,0,256.5650484,81.77975691,597.8155812,180.8701398,6.60257158,-71.17480272,0,0,0,0,7.84143098,100.9970428,0,0,0,0,366.1230571,164.7169557,328.6492921,32.39058626,0,0,159.2462088,29.55307383,0,0,670.4160701,94.37901861,291.4918309,122.3196111,0,0,245.5818469,93.49897442,315.4993553,-102.6841044,209.0551554,43.54243847,158.9348261,15.52338983,310.2526836,82.96709097,219.2250028,27.55142324,319.3042886,30.89467131,0,0,8.457128429,5.155407348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.949412,276.6749726,250,165.2084939,893.2856361,298.4424997,650,236.451476,632,114.3577167,508,165.3157035,650,224.4525011,560,108.6719518,540,6.64475121,830,30.05329633,1000,107.1491305
99.93819808,47.52023219,0,0,297.0188679,2.248108501,513.6468829,170.6214461,0,0,0,0,230.5333842,93.9589178,533.0523881,195.6125179,7.198900922,-64.9006197,0,0,0,0,9.681961827,96.00634763,0,0,0,0,339.9564608,144.4059858,327.8101119,36.59368992,0,0,170.2530457,28.22448757,0,0,747.5056511,112.1704765,261.9594157,118.0909221,0,0,267.6223068,89.33325304,309.6785584,-83.45288149,232.1661836,52.9998745,158.3840202,18.9441677,293.3835679,68.42399756,222.5201275,31.21106656,290.7212396,27.94225317,0,0,8.302211558,4.66942645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.260404,279.079989,250,160.3882659,811.1379958,266.9096989,650,222.3588871,632,114.2968161,508,176.0191214,650,215.4971741,560,103.9658572,540,6.863975113,830,27.38483701,1000,116.1332159
89.76414766,50.30283223,0,0,366.0205011,2.547457394,543.8424243,190.2683123,0,0,0,0,257.3913419,83.95991761,515.4706233,190.9755549,6.310113599,-76.47020216,0,0,0,0,8.604724534,88.63063653,0,0,0,0,366.8757913,164.2799749,300.5476131,34.80420654,0,0,172.1762661,27.42412956,0,0,623.9904913,97.70649814,264.7816828,109.2573078,0,0,276.848755,83.85870132,335.9641372,-91.0083243,213.9919877,47.7486909,130.6222823,15.57868446,290.4128622,80.34016364,195.6273169,27.13477487,299.8028416,28.52775111,0,0,9.383890696,5.285858093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172.529703,243.1471392,250,173.2150952,867.1979121,288.2998621,650,230.5286868,632,114.4394945,508,165.3702604,650,216.6153913,560,104.1702473,540,3.487664881,830,25.9937169,1000,91.84303508
103.1032935,43.0480073,0,0,327.3211702,2.341874395,480.4194302,178.1191701,0,0,0,0,239.7715188,77.48079277,559.484427,186.4183756,5.90891902,-70.50547553,0,0,0,0,9.112035991,94.71702329,0,0,0,0,345.5005031,168.4195451,314.035762,36.21656623,0,0,170.4864902,34.38995251,0,0,623.9326076,95.1861471,247.147105,128.8625282,0,0,227.0016577,84.98892904,319.5109228,-86.78652225,253.4096351,52.35231537,154.5019016,18.28383979,321.3556591,75.54663654,211.8591614,27.53301478,275.0701925,25.11211916,0,0,10.3239809,5.219056233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.34943,249.0838955,250,166.6799668,713.2972598,238.5474045,650,218.8219757,632,117.1401355,508,165.4901414,650,227.4449251,560,109.2069898,540,9.665358692,830,27.87370795,1000,79.55528359
110.8120778,41.95250156,0,0,318.6411616,2.649067442,478.9703728,185.3036935,0,0,0,0,221.1400856,93.60844821,591.7768576,162.3093223,6.860845605,-64.23514851,0,0,0,0,8.5213358,96.7017123,0,0,0,0,294.8609344,147.2849319,365.3823226,30.4510402,0,0,166.2746699,28.77366848,0,0,773.1455856,110.1298156,267.14814,127.8942195,0,0,230.8989874,87.43033839,283.8359473,-93.05903982,243.5104249,43.86742495,130.6368893,15.82554195,288.2167506,78.26583161,188.2645494,29.53132391,301.4494058,28.69084286,0,0,10.47860039,4.163788419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075.566149,259.2604658,250,159.858607,778.9450488,249.9432341,650,215.6340425,632,112.7639258,508,175.3917495,650,216.4509664,560,103.0139958,540,0.843434373,830,24.39214856,1000,88.5865809
109.1678288,41.30319894,0,0,346.8385315,2.633183189,453.4149635,210.1357112,0,0,0,0,243.4118408,82.77035938,590.5816822,178.575385,6.692045568,-61.56852756,0,0,0,0,8.163006334,88.09604512,0,0,0,0,312.530121,174.1192412,300.8204172,31.64911853,0,0,146.7135256,27.04140474,0,0,643.1537289,109.2467103,306.718215,124.2128827,0,0,274.3688185,83.61313441,352.8562092,-102.7394536,247.7870278,53.797337,142.0306436,15.48776541,280.1425973,75.10443341,188.589985,26.75238959,322.3064855,24.865119,0,0,9.385551654,4.853229259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134.192446,279.1567554,250,167.5165589,843.2822561,281.2101172,650,229.6787806,632,116.2323506,508,171.9644629,650,218.8619683,560,104.0632933,540,7.742707634,830,20.88662957,1000,125.9837922
95.43718843,42.77765962,0,0,310.5500214,2.381361013,506.4046455,177.4849962,0,0,0,0,248.7628893,87.65075847,529.478744,168.8421902,6.561244175,-62.69829923,0,0,0,0,9.671444678,89.94028302,0,0,0,0,336.9908785,163.6840604,296.8607779,29.7789062,0,0,175.3187358,31.52329701,0,0,774.9583921,114.1987955,297.9228706,103.992524,0,0,259.5223653,94.48396666,310.1128871,-87.72073249,255.659012,53.90128604,140.6011831,16.66796569,289.6903119,70.65359806,202.5498627,30.34694082,325.2141458,30.44728395,0,0,9.976814372,4.251962183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.345763,235.3900227,250,155.1249341,812.3646781,255.1635148,650,213.2276679,632,113.0206981,508,177.4121529,650,211.2882997,560,102.741211,540,7.896214502,830,25.81447097,1000,56.11807884
109.5873205,50.01993919,0,0,296.3836891,2.181789083,464.688961,186.5554223,0,0,0,0,217.7710277,93.04576331,584.4302406,202.2273979,6.472997986,-69.43646979,0,0,0,0,8.361878159,80.93663749,0,0,0,0,335.5176893,157.4867524,351.1056202,36.21006408,0,0,171.3803646,30.54364141,0,0,705.9061345,93.47567663,282.4099635,106.7065465,0,0,241.9690949,82.58440952,351.9682878,-96.44793019,219.212108,47.28186741,143.7006364,19.39893855,285.4042042,82.32760192,219.7829399,24.95957458,273.914499,26.65486518,0,0,8.567176282,5.184973425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091.948357,269.4571301,250,165.6706714,794.0910953,265.7635838,650,221.7594238,632,109.1730301,508,163.7280375,650,211.4982597,560,100.7259651,540,3.86885063,830,25.04725807,1000,112.3548761
93.74728113,43.33739416,0,0,351.5170345,2.197750222,535.1466461,181.4645562,0,0,0,0,256.3471966,88.5768755,552.2205063,160.7302478,7.120879334,-71.6342089,0,0,0,0,9.297965572,79.73862658,0,0,0,0,327.114353,153.7094533,313.5358198,30.45579443,0,0,148.9302106,31.52283191,0,0,633.1704012,98.34373762,312.9449827,126.6648308,0,0,265.5536424,82.47906589,331.5769113,-83.32835953,234.3395981,49.19969652,147.9263837,17.01871242,269.2259665,79.72142856,216.8335036,24.99284291,282.9112348,25.95529271,0,0,10.39493338,5.037216338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.182245,251.2631401,250,160.8575985,737.9103995,232.8270588,650,205.7778308,632,110.2107635,508,163.9784559,650,216.7787135,560,102.8159835,540,2.663027879,830,21.92711368,1000,66.10604815
90.80260317,47.34832771,0,0,369.5144214,2.759194033,524.5872847,210.2406845,0,0,0,0,218.646203,92.60032537,521.9768731,181.6047223,5.957660195,-68.55885397,0,0,0,0,8.646353238,83.88814404,0,0,0,0,303.9222287,168.8078071,313.31381,31.14108336,0,0,161.2100116,29.56651567,0,0,658.1965942,113.3401925,266.1292178,111.7051178,0,0,230.2173925,76.90481529,350.2762044,-92.43483841,252.2856838,53.79437997,149.4350159,17.17766853,284.944771,80.01656114,214.9110096,26.13547157,307.6516958,26.80625441,0,0,8.302425511,5.232458948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.21946,235.1088119,250,168.3302185,771.2524831,260.6979338,650,225.5935644,632,118.2759242,508,175.2310261,650,216.3141644,560,102.3861062,540,10.95804927,830,25.70140773,1000,74.66724304
110.2056086,44.04696407,0,0,313.8025137,2.691812697,518.5476213,193.9777645,0,0,0,0,238.1607333,90.71297218,487.8132621,193.3009061,6.153706218,-72.45226012,0,0,0,0,8.489202078,89.34068334,0,0,0,0,303.2884339,167.3860722,315.0888132,35.09842977,0,0,154.3263818,28.24329562,0,0,674.786325,99.37076758,284.2417669,106.5603461,0,0,276.8584684,78.37482384,312.7666357,-85.96581997,226.8637333,51.42586296,128.2135184,16.2921972,319.1741063,71.10248766,206.308694,29.8211185,315.2194813,26.12344194,0,0,9.841183837,4.259228537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.149946,226.5758055,250,171.1193944,904.6165591,303.7497648,650,235.7028087,632,113.3871598,508,167.2472119,650,212.786061,560,101.1400454,540,6.0678253,830,24.03840114,1000,92.45955895
99.72270565,41.5108062,0,0,300.9753555,2.365948617,456.5956233,185.9882222,0,0,0,0,245.0034099,80.86537282,550.9916107,180.9542402,7.255482521,-72.43672052,0,0,0,0,8.078848343,82.73602668,0,0,0,0,331.4952222,154.9391823,354.8194461,33.67191727,0,0,147.4282128,28.79607898,0,0,652.2735743,108.4311666,259.2440291,126.1872969,0,0,234.626722,81.74481898,325.4736542,-101.3818791,208.3767118,48.72516143,131.7634163,18.88848017,295.9830059,84.50520867,235.9651311,30.57181504,280.548992,25.42213905,0,0,8.289310399,4.858202043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.64531,285.0673526,250,164.639236,708.3131256,231.218365,650,208.994464,632,112.6552303,508,170.2310725,650,215.9650027,560,101.9703905,540,0.597060687,830,26.43306573,1000,116.6243241
101.497867,41.83305703,0,0,296.6336487,2.674444797,468.2976688,173.5426195,0,0,0,0,230.7097612,81.26042605,526.9208017,160.5717762,6.688343615,-61.89670179,0,0,0,0,7.697002783,86.5211381,0,0,0,0,350.8020099,175.6805819,366.3062012,29.66186949,0,0,151.5240363,31.0700887,0,0,714.3270851,112.3870571,300.03229,112.528547,0,0,227.0176652,90.08016754,349.2165795,-93.74911058,230.5705024,53.15229894,126.3444316,18.67643187,298.455006,77.53664447,230.398911,25.26840141,310.4512369,28.81815056,0,0,8.423092615,5.240195762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.227219,255.6455468,250,155.0051804,723.1265221,224.927249,650,203.1207952,632,114.0806526,508,174.7829721,650,216.0188566,560,103.9921437,540,5.282286651,830,23.88050669,1000,69.4353423
110.9155538,50.74424831,0,0,296.5976635,2.186515127,464.0406528,192.4771518,0,0,0,0,215.3472264,95.33729794,475.390033,183.1452891,6.214188666,-66.88643177,0,0,0,0,8.37101095,92.0993564,0,0,0,0,301.5389369,138.8686613,336.636609,33.91564928,0,0,154.6872528,32.74376485,0,0,734.1953016,102.5282743,286.2749501,112.7768997,0,0,231.8364622,88.30623975,318.0930491,-94.63073249,225.1518097,48.41404259,153.7131299,19.05523001,287.3633088,78.73441447,214.668583,27.48692561,292.0685823,24.25918034,0,0,8.300720136,4.854225582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.847403,279.0511621,250,162.0067785,696.5742806,231.8280508,650,212.1041746,632,107.411222,508,167.9941993,650,210.1841157,560,100.3785651,540,2.19193491,830,21.27565994,1000,121.1184205
109.4476475,48.50229243,0,0,338.8174219,2.632792992,482.6797724,210.8652257,0,0,0,0,256.540231,78.51736071,563.11289,182.5610485,6.463211404,-68.69944497,0,0,0,0,9.294506245,95.24591337,0,0,0,0,299.7750843,160.065602,309.7548961,32.87862589,0,0,143.710464,32.56701548,0,0,701.7580578,113.6202931,255.1927643,106.7164833,0,0,237.3516009,78.93819739,301.7473535,-89.66702904,229.6148002,51.84887585,125.4263885,18.96257896,315.4764034,76.05970082,202.5244224,30.44408911,321.1512623,30.03443713,0,0,9.68381209,4.973973813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.867619,279.7447693,250,176.6572646,906.6944746,306.8785415,650,239.0284223,632,118.5493273,508,176.9615385,650,215.2930449,560,102.4100406,540,8.634463686,830,29.88930079,1000,151.2312595
93.43332334,50.0564234,0,0,360.8351887,2.231708869,508.3798772,176.4033494,0,0,0,0,248.6990637,88.10354886,579.7815659,159.0290004,7.285477674,-63.95609748,0,0,0,0,8.708076459,86.52407806,0,0,0,0,337.0646801,138.1669432,303.6553102,32.5454896,0,0,160.3419772,29.4008274,0,0,648.3158576,109.8946113,271.5988788,111.8713335,0,0,275.6673678,86.3475106,343.3386144,-97.35396503,231.4706678,52.07305158,158.6039269,15.37748271,264.3649786,74.2221876,198.0192393,30.93370783,313.0770928,28.20760586,0,0,9.747152595,4.518341905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150.843944,256.497834,250,162.9441144,897.2758145,281.5736186,650,215.5748483,632,108.3844843,508,168.7817403,650,207.5210278,560,99.09591009,540,2.630959708,830,23.25159164,1000,99.64427694
106.0618055,41.10698623,0,0,355.1573765,2.519301748,455.622489,209.3971635,0,0,0,0,251.2777069,75.67863533,537.9254387,161.5359889,6.34889424,-72.70292556,0,0,0,0,9.722820357,88.24554125,0,0,0,0,338.6956499,150.0188925,378.1239513,32.31162559,0,0,151.5272821,31.4157256,0,0,655.8207386,105.4873972,289.7581879,131.5472248,0,0,278.0409814,77.41361353,301.4110948,-87.44924349,233.2777686,43.24579448,155.00106,15.65189722,315.0404938,71.87153767,216.7808022,27.77013167,272.7283208,30.23345129,0,0,10.07153263,4.508144259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.149286,255.0224242,250,170.0396616,1001.955219,327.9772529,650,235.0234016,632,117.3300265,508,171.1912367,650,221.4145455,560,104.4222679,540,5.959063848,830,29.4611098,1000,111.8206418
107.1628159,40.36962937,0,0,369.6147558,2.532276563,568.9267993,207.6903506,0,0,0,0,240.9865933,76.09034675,470.4168225,200.0637839,6.622167789,-67.41187694,0,0,0,0,8.949715252,86.51720111,0,0,0,0,329.2245478,142.4947968,372.4627255,32.97460758,0,0,157.9601269,30.5266756,0,0,649.4148564,106.9680912,256.6263354,111.1904556,0,0,272.4660934,92.35725605,302.781524,-85.69992937,203.1130405,53.61052167,128.8784307,18.94279012,276.2447243,69.62978022,207.0249901,26.60025984,299.5089493,28.26312461,0,0,9.281987052,4.693658032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.404042,279.4285137,250,176.742095,902.1643709,303.0011895,650,235.2961843,632,115.7274581,508,170.9069934,650,218.8316525,560,106.7178049,540,3.605623329,830,24.07421501,1000,141.8717147
109.1778413,47.00687611,0,0,309.0731254,2.51332298,513.7573471,203.1641466,0,0,0,0,216.9168937,93.78508575,551.4321036,173.6220323,7.146216571,-70.03457769,0,0,0,0,9.498832108,79.25080544,0,0,0,0,357.6777394,165.4314898,343.4265208,29.8800289,0,0,162.3045924,32.17743233,0,0,770.4033332,93.45600578,286.5326086,116.2720044,0,0,284.5341385,79.57944642,338.6667824,-91.7528944,227.6343298,53.85849899,132.3003749,17.05359343,261.3562429,82.35464938,225.2738151,30.83767605,268.9806882,27.67952215,0,0,8.683559936,4.645120596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208.697772,237.2506031,250,175.1354657,1018.707075,342.2498103,650,240.7177921,632,114.8788019,508,168.782964,650,216.7681782,560,103.0836113,540,10.07622051,830,31.73528872,1000,99.97250037
90.63807486,42.42006977,0,0,346.4911779,2.367743413,513.7543056,173.8522173,0,0,0,0,262.8157797,92.4946843,493.1598582,176.6131824,7.329668684,-64.3934545,0,0,0,0,8.625000898,79.997862,0,0,0,0,289.9394477,171.5225767,353.5517417,30.73154798,0,0,167.873881,28.11280111,0,0,769.167852,105.6367424,260.9691941,112.8294432,0,0,258.4815028,91.09390728,316.6199311,-99.89918173,251.1086442,46.71126188,132.0346401,18.67666684,253.98993,79.03407957,200.7541192,29.5580022,304.5072374,29.12921803,0,0,8.733967949,4.643465838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.142368,264.5777434,250,156.5547069,727.3450134,232.3399899,650,206.3070691,632,109.9252638,508,171.8982506,650,210.7439437,560,101.4159965,540,2.100479002,830,24.73296452,1000,83.43074642
98.06746105,46.44334308,0,0,310.7209657,2.672547903,487.9141792,180.5283741,0,0,0,0,231.519817,93.0322869,473.0201632,166.4284534,6.705987235,-60.8929555,0,0,0,0,8.399646771,87.14737317,0,0,0,0,350.8860238,151.3937773,320.82472,30.24835271,0,0,167.7198625,29.10848713,0,0,671.3979735,96.24910348,278.1987646,126.5535428,0,0,234.4392775,78.80893116,353.6901302,-104.0113329,223.6500009,53.47660696,126.917679,17.76411715,309.1419607,74.30200784,199.7251356,27.48754537,318.2602059,27.04909596,0,0,9.066635659,4.803843824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.3389,239.3157397,250,161.1678578,757.7957702,240.4383785,650,209.0837069,632,106.1467723,508,162.3833216,650,211.3121497,560,98.74787227,540,2.359993952,830,21.03257313,1000,78.00969929
91.03193364,50.34168231,0,0,360.7257661,2.643575937,554.0828513,201.3241028,0,0,0,0,259.2952554,78.57097748,505.49833,165.8032692,5.90978788,-72.24312445,0,0,0,0,8.70291148,94.52688154,0,0,0,0,357.1520284,137.8366443,297.7234291,30.22385203,0,0,173.0110362,33.71130246,0,0,764.2660263,95.48507656,309.233417,114.540225,0,0,243.2270511,90.3150506,277.9032277,-98.28631603,256.3982801,48.20562573,138.9824811,17.71421884,312.2579399,73.11639821,211.3661478,28.63474867,323.9028929,28.55008228,0,0,8.394977517,4.785101136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.643259,256.7923048,250,163.9115715,1033.541037,339.0670418,650,236.2752334,632,109.2246269,508,166.8282434,650,214.2677042,560,102.6011447,540,10.46747736,830,25.95289478,1000,102.1162948
107.0717203,42.39508631,0,0,340.5006145,2.304132853,520.6635423,173.3758267,0,0,0,0,215.520436,89.23733555,472.4927964,197.4043864,6.311818023,-76.2419551,0,0,0,0,8.050269774,101.0245433,0,0,0,0,308.1098571,139.0461526,313.4590224,33.77531722,0,0,143.2369461,30.34613985,0,0,689.3911338,93.27173458,306.8614699,117.4794546,0,0,244.7322762,92.00545161,311.503884,-103.4978908,205.3050655,49.96401684,147.2991667,15.82641517,288.2443551,68.71684333,196.9307415,26.75014133,266.9191448,27.22784394,0,0,8.627072651,4.234361721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.249606,229.43297,250,166.1014782,727.3177776,240.4677613,650,215.7482909,632,102.8452912,508,160.1302978,650,210.1200906,560,100.4058696,540,-3.76078584,830,19.96231734,1000,69.9956314
103.4288803,50.61397459,0,0,325.1118986,2.511684643,478.4858225,189.7289158,0,0,0,0,265.1054794,75.62530235,489.6000057,199.2529088,6.243054463,-66.15119194,0,0,0,0,7.977748635,99.52460396,0,0,0,0,299.9838035,164.759474,318.1282525,34.61142922,0,0,153.7068384,31.30433335,0,0,658.9115674,112.6260826,292.4092742,112.5938013,0,0,266.8125714,91.36606496,283.6712501,-88.73955893,241.8716095,46.76858231,138.8431264,16.6362643,302.6087076,81.369218,201.8492723,30.23344382,295.0985213,27.2381609,0,0,8.504028779,4.62986058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.668367,260.760186,250,166.0856308,663.8675748,229.7770866,650,219.5283196,632,116.3525485,508,174.041868,650,218.2469173,560,105.6962392,540,5.107688851,830,27.58926523,1000,100.9400377
90.05475955,42.2973385,0,0,326.7199672,2.340996894,523.5338175,183.2251567,0,0,0,0,225.8046111,76.86123431,545.6795098,186.7301362,6.741379442,-75.01423586,0,0,0,0,9.671356814,91.97883848,0,0,0,0,311.7667728,139.6018134,322.4138455,36.71700576,0,0,153.6999495,28.91381005,0,0,741.6592012,116.8962113,256.4374405,125.1499312,0,0,252.0057073,85.32482272,325.9070698,-86.27957172,217.6658419,52.43862659,153.6277412,17.26307914,279.0585551,83.49978579,186.3754556,29.12698481,300.1403664,26.05791903,0,0,8.55249021,4.604880211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.62373,286.203518,250,165.6504117,785.6029195,252.739804,650,215.6002201,632,115.8448947,508,178.6396916,650,216.849406,560,103.6173928,540,3.326648505,830,25.05179259,1000,115.3740828
96.80471894,48.87528042,0,0,367.0286734,2.166275665,523.9109275,194.2100852,0,0,0,0,266.1336454,80.76462351,484.969013,182.6352924,7.393642834,-70.36477587,0,0,0,0,8.270722896,82.26508215,0,0,0,0,314.4363042,152.4191217,333.6054386,34.18263276,0,0,181.2498423,28.56577355,0,0,691.4644224,117.5448016,310.3873886,118.5998774,0,0,260.4052072,85.15188984,303.28675,-103.612422,209.5884763,50.86021471,141.9427574,18.42627722,279.6196574,76.16242459,213.0870748,28.32565974,272.851901,26.95308141,0,0,10.56081763,5.059881717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.173072,245.4948736,250,175.0249239,960.1985958,315.3055573,650,231.092893,632,116.5007254,508,177.4145069,650,215.9482799,560,102.6066808,540,3.961148588,830,26.47547148,1000,110.4146064
103.4374899,45.49172367,0,0,320.6401205,2.483426874,521.4331413,166.3520338,0,0,0,0,245.3263952,80.1224832,497.3774162,191.7668325,7.310750482,-61.52228576,0,0,0,0,7.829968013,98.77898941,0,0,0,0,311.4312606,146.9002401,298.0222202,36.19154442,0,0,170.9477508,31.51891988,0,0,632.3085397,112.4164441,271.6383225,106.7089004,0,0,268.3816919,81.2295434,321.5111964,-94.20831877,225.1434465,46.23639774,134.2321505,16.83637394,257.2559404,68.94171326,220.5985012,24.92907531,310.6468528,29.82872886,0,0,8.851239716,4.275386737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.106502,240.4190397,250,156.9037279,622.0365941,209.4463097,650,205.8650217,632,107.5171768,508,169.0096393,650,203.3127737,560,96.08648806,540,-4.149907057,830,17.55276774,1000,68.23633525
91.15487217,40.71790889,0,0,337.0263489,2.323087879,536.3152975,180.3146604,0,0,0,0,267.1721768,92.62390864,499.8040055,185.6939997,6.565573239,-65.97264667,0,0,0,0,8.410354553,93.299676,0,0,0,0,349.1128765,160.6552653,317.4525299,29.26645661,0,0,163.120505,33.94222209,0,0,776.070775,118.2905285,281.4666752,122.4864325,0,0,272.1554221,86.19109427,289.7005798,-91.46859205,224.7988255,52.26846941,148.2179698,16.06639349,308.5614831,76.76164625,235.9480921,25.36932667,290.0971761,25.06404094,0,0,8.932485618,5.159044784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.997169,269.6297947,250,165.7191193,963.8791334,321.2181875,650,237.2400126,632,120.3944522,508,182.7239956,650,219.5492631,560,105.1484361,540,9.24593356,830,24.37364872,1000,114.2680536
